Rank,Host,Port,TLS,Transport,Latency Avg,Speed Mbps,Status,Error
1823,172.64.159.64,80,none,ws,3.5381317138671875,0.0,FAILED,Latency test failed
1824,104.18.4.130,8443,tls,ws,3.576517105102539,0.0,FAILED,Latency test failed
1825,108.162.195.30,8880,none,ws,3.582000732421875,0.0,FAILED,Latency test failed
1826,185.146.173.59,80,none,tcp,3.5974979400634766,0.0,FAILED,Latency test failed
1827,188.114.97.6,443,tls,ws,3.6046504974365234,0.0,FAILED,Latency test failed
1828,45.130.125.193,8443,tls,xhttp,3.6263465881347656,0.0,FAILED,Latency test failed
1829,199.232.78.159,443,tls,ws,3.676891326904297,0.0,FAILED,Latency test failed
1830,45.130.125.193,8443,tls,xhttp,3.685474395751953,0.0,FAILED,Latency test failed
1831,104.21.16.1,443,tls,ws,3.704071044921875,0.0,FAILED,Latency test failed
1832,199.232.78.159,443,tls,ws,3.7353038787841797,0.0,FAILED,Latency test failed
1833,5.175.141.113,8880,none,httpupgrade,3.740072250366211,0.0,FAILED,Latency test failed
1834,141.193.213.21,443,tls,xhttp,3.7479400634765625,0.0,FAILED,Latency test failed
1835,188.114.97.6,443,tls,xhttp,3.7670135498046875,0.0,FAILED,Latency test failed
1836,45.130.125.96,443,tls,ws,3.775358200073242,0.0,FAILED,Latency test failed
1837,104.19.250.28,2086,none,xhttp,3.7806034088134766,0.0,FAILED,Latency test failed
1838,199.232.78.159,443,tls,ws,3.7839412689208984,0.0,FAILED,Latency test failed
1839,45.85.119.120,443,tls,grpc,3.806591033935547,0.0,FAILED,Latency test failed
1840,188.114.97.6,443,tls,ws,3.8073062896728516,0.0,FAILED,Latency test failed
1841,199.232.78.159,443,tls,ws,3.8347244262695312,0.0,FAILED,Latency test failed
1842,199.232.78.159,443,tls,ws,3.8497447967529297,0.0,FAILED,Latency test failed
1843,172.64.149.54,443,tls,ws,3.862619400024414,0.0,FAILED,Latency test failed
1844,104.17.72.206,443,tls,ws,3.879547119140625,0.0,FAILED,Latency test failed
1845,104.19.255.51,443,tls,ws,3.8886070251464844,0.0,FAILED,Latency test failed
1846,199.232.78.159,443,tls,ws,3.8890838623046875,0.0,FAILED,Latency test failed
1847,162.159.61.158,80,none,ws,3.894805908203125,0.0,FAILED,Latency test failed
1848,198.41.199.255,443,tls,ws,3.9043426513671875,0.0,FAILED,Latency test failed
1849,162.159.36.79,2095,none,ws,3.911733627319336,0.0,FAILED,Latency test failed
1850,199.232.78.159,443,tls,ws,3.92913818359375,0.0,FAILED,Latency test failed
1851,199.232.78.159,443,tls,ws,3.931283950805664,0.0,FAILED,Latency test failed
1852,104.21.28.62,443,none,tcp,3.9348602294921875,0.0,FAILED,Latency test failed
1853,104.17.72.206,443,tls,ws,4.008769989013672,0.0,FAILED,Latency test failed
1854,188.42.88.254,2096,tls,ws,4.033327102661133,0.0,FAILED,Latency test failed
1855,104.20.6.134,443,tls,xhttp,4.120111465454102,0.0,FAILED,Latency test failed
1856,104.18.4.138,2096,tls,ws,4.211187362670898,0.0,FAILED,Latency test failed
1857,199.232.78.159,443,tls,ws,4.247426986694336,0.0,FAILED,Latency test failed
1858,45.130.125.96,443,tls,ws,4.266500473022461,0.0,FAILED,Latency test failed
1859,172.66.47.69,2086,none,httpupgrade,4.281282424926758,0.0,FAILED,Latency test failed
1860,198.41.199.255,443,tls,ws,4.321575164794922,0.0,FAILED,Latency test failed
1861,199.232.78.159,443,tls,ws,4.362821578979492,0.0,FAILED,Latency test failed
1862,89.116.46.8,443,tls,ws,4.443645477294922,0.0,FAILED,Latency test failed
1863,188.114.97.6,443,tls,ws,4.458427429199219,0.0,FAILED,Latency test failed
1864,151.101.108.223,443,tls,ws,4.4918060302734375,0.0,FAILED,Latency test failed
1865,104.20.6.134,2096,tls,ws,4.77290153503418,0.0,FAILED,Latency test failed
1866,151.101.108.223,443,tls,ws,4.783153533935547,0.0,FAILED,Latency test failed
1867,188.114.99.160,8443,tls,ws,5.151510238647461,0.0,FAILED,Latency test failed
1868,188.114.99.160,8443,tls,ws,5.288362503051758,0.0,FAILED,Latency test failed
1869,45.130.125.193,8443,tls,xhttp,5.315065383911133,0.0,FAILED,Latency test failed
1870,151.101.108.223,443,tls,ws,5.397319793701172,0.0,FAILED,Latency test failed
1871,104.18.41.138,8443,tls,ws,5.635738372802734,0.0,FAILED,Latency test failed
1872,199.232.78.159,443,tls,ws,5.724191665649414,0.0,FAILED,Latency test failed
1873,104.18.26.90,8443,tls,ws,6.2084197998046875,0.0,FAILED,Latency test failed
1874,104.18.4.138,2096,tls,ws,6.340503692626953,0.0,FAILED,Latency test failed
1875,104.17.147.22,8443,tls,ws,7.158994674682617,0.0,FAILED,Latency test failed
1876,45.130.125.193,8443,tls,xhttp,7.210731506347656,0.0,FAILED,Latency test failed
1877,45.130.125.96,443,tls,ws,7.23576545715332,0.0,FAILED,Latency test failed
1878,104.31.16.36,443,none,tcp,7.310390472412109,0.0,FAILED,Latency test failed
1879,188.114.97.6,443,tls,xhttp,7.754802703857422,0.0,FAILED,Latency test failed
1880,151.101.65.57,80,none,xhttp,8.50820541381836,0.0,FAILED,Latency test failed
1881,104.21.11.130,443,tls,ws,8.870601654052734,0.0,FAILED,Latency test failed
1882,104.16.63.239,80,none,ws,13.146400451660156,0.0,FAILED,Latency test failed
1883,104.16.63.239,80,none,ws,13.194799423217773,0.0,FAILED,Latency test failed
1884,188.114.97.6,2087,tls,ws,13.657331466674805,0.0,FAILED,Latency test failed
1885,188.114.97.6,2087,tls,ws,13.773441314697266,0.0,FAILED,Latency test failed
1886,104.18.26.90,2087,tls,ws,13.848543167114258,0.0,FAILED,Latency test failed
1887,165.215.250.12,443,tls,ws,13.86713981628418,0.0,FAILED,Latency test failed
1888,104.18.26.90,2087,tls,ws,14.047861099243164,0.0,FAILED,Latency test failed
1889,104.18.26.90,2087,tls,ws,14.049291610717773,0.0,FAILED,Latency test failed
1890,104.18.26.90,2087,tls,ws,14.139890670776367,0.0,FAILED,Latency test failed
1891,104.18.26.90,2087,tls,ws,14.319658279418945,0.0,FAILED,Latency test failed
1892,23.235.42.205,80,none,xhttp,14.346837997436523,0.0,FAILED,Latency test failed
1893,104.18.26.90,2087,tls,ws,14.450788497924805,0.0,FAILED,Latency test failed
1894,172.66.213.38,443,tls,ws,14.524698257446289,0.0,FAILED,Latency test failed
1895,104.18.26.90,2087,tls,ws,14.556169509887695,0.0,FAILED,Latency test failed
1896,104.18.26.90,2087,tls,ws,14.693021774291992,0.0,FAILED,Latency test failed
1897,23.235.42.205,80,none,xhttp,15.943050384521484,0.0,FAILED,Latency test failed
1898,23.235.42.205,80,none,xhttp,16.7238712310791,0.0,FAILED,Latency test failed
1899,172.66.40.99,443,tls,ws,17.084836959838867,0.0,FAILED,Latency test failed
1900,172.66.40.99,443,tls,ws,17.157793045043945,0.0,FAILED,Latency test failed
1901,172.66.213.38,8443,none,tcp,17.343759536743164,0.0,FAILED,Latency test failed
1902,198.169.2.65,443,tls,xhttp,17.71688461303711,0.0,FAILED,Latency test failed
1903,198.169.2.65,443,tls,xhttp,17.80247688293457,0.0,FAILED,Latency test failed
1904,198.169.2.65,443,tls,xhttp,17.827749252319336,0.0,FAILED,Latency test failed
1905,198.169.2.65,443,tls,xhttp,17.913341522216797,0.0,FAILED,Latency test failed
1906,43.169.18.179,443,tls,ws,18.110990524291992,0.0,FAILED,Latency test failed
1907,198.169.2.65,443,tls,xhttp,18.152952194213867,0.0,FAILED,Latency test failed
1908,198.169.2.1,443,tls,xhttp,18.234729766845703,0.0,FAILED,Latency test failed
1909,172.66.213.38,8443,tls,xhttp,18.590450286865234,0.0,FAILED,Latency test failed
1910,172.66.213.38,8443,tls,xhttp,18.66006851196289,0.0,FAILED,Latency test failed
1911,23.235.42.205,80,none,xhttp,19.125938415527344,0.0,FAILED,Latency test failed
1912,23.235.42.205,80,none,xhttp,19.16813850402832,0.0,FAILED,Latency test failed
1913,198.169.2.65,443,tls,xhttp,19.20318603515625,0.0,FAILED,Latency test failed
1914,23.235.42.205,80,none,xhttp,19.539833068847656,0.0,FAILED,Latency test failed
1915,198.169.2.65,443,tls,xhttp,19.557714462280273,0.0,FAILED,Latency test failed
1916,82.29.128.252,443,reality,xhttp,22.899866104125977,0.0,FAILED,Latency test failed
1917,172.66.213.38,8443,tls,xhttp,23.999929428100586,0.0,FAILED,Latency test failed
1918,172.66.213.38,8443,tls,xhttp,24.23095703125,0.0,FAILED,Latency test failed
1919,38.107.233.130,443,reality,tcp,24.644851684570312,0.0,FAILED,Latency test failed
1920,38.107.233.130,443,reality,tcp,25.055408477783203,0.0,FAILED,Latency test failed
1921,137.184.218.169,36925,reality,tcp,25.072336196899414,0.0,FAILED,Latency test failed
1922,77.110.127.191,9443,none,ws,25.236129760742188,0.0,FAILED,Latency test failed
1923,77.110.127.191,9443,none,ws,25.339603424072266,0.0,FAILED,Latency test failed
1924,137.184.218.169,36925,reality,tcp,25.64239501953125,0.0,FAILED,Latency test failed
1925,77.110.127.191,9443,none,ws,26.67546272277832,0.0,FAILED,Latency test failed
1926,137.184.218.169,36925,reality,tcp,27.009010314941406,0.0,FAILED,Latency test failed
1927,77.110.127.191,9443,none,ws,27.617454528808594,0.0,FAILED,Latency test failed
1928,137.184.218.169,36925,reality,tcp,27.68707275390625,0.0,FAILED,Latency test failed
1929,159.89.87.21,28190,reality,tcp,27.904748916625977,0.0,FAILED,Latency test failed
1930,147.182.183.207,443,none,tcp,28.894662857055664,0.0,FAILED,Latency test failed
1931,104.234.135.88,443,none,xhttp,29.76226806640625,0.0,FAILED,Latency test failed
1932,162.159.253.41,2087,tls,ws,35.52556037902832,0.0,FAILED,Latency test failed
1933,162.159.253.41,2087,tls,ws,35.59255599975586,0.0,FAILED,Latency test failed
1934,162.159.253.41,2087,tls,ws,35.65478324890137,0.0,FAILED,Latency test failed
1935,45.130.125.194,8443,tls,xhttp,35.86935997009277,0.0,FAILED,Latency test failed
1936,5.181.171.2,443,reality,tcp,36.92317008972168,0.0,FAILED,Latency test failed
1937,104.21.3.219,8443,tls,ws,38.32411766052246,0.0,FAILED,Latency test failed
1938,104.21.36.57,443,tls,ws,39.67881202697754,0.0,FAILED,Latency test failed
1939,172.66.40.99,443,tls,ws,40.94195365905762,0.0,FAILED,Latency test failed
1940,104.18.35.85,443,tls,ws,41.67628288269043,0.0,FAILED,Latency test failed
1941,104.26.6.89,8443,tls,ws,42.29307174682617,0.0,FAILED,Latency test failed
1942,154.26.184.229,8443,tls,ws,44.58808898925781,0.0,FAILED,Latency test failed
1943,69.63.214.61,443,tls,ws,44.64411735534668,0.0,FAILED,Latency test failed
1944,69.63.213.250,443,tls,ws,44.672250747680664,0.0,FAILED,Latency test failed
1945,64.186.236.235,443,tls,ws,44.74472999572754,0.0,FAILED,Latency test failed
1946,154.17.22.207,443,tls,ws,44.74616050720215,0.0,FAILED,Latency test failed
1947,154.17.14.241,443,tls,ws,44.805049896240234,0.0,FAILED,Latency test failed
1948,69.63.216.10,443,tls,ws,44.811248779296875,0.0,FAILED,Latency test failed
1949,69.63.216.10,443,tls,ws,44.82746124267578,0.0,FAILED,Latency test failed
1950,69.63.217.6,443,tls,ws,44.83962059020996,0.0,FAILED,Latency test failed
1951,154.17.22.207,443,tls,ws,44.84677314758301,0.0,FAILED,Latency test failed
1952,64.186.230.172,443,tls,ws,44.85487937927246,0.0,FAILED,Latency test failed
1953,64.186.235.57,443,tls,ws,44.85893249511719,0.0,FAILED,Latency test failed
1954,69.63.212.192,443,tls,ws,44.86846923828125,0.0,FAILED,Latency test failed
1955,64.186.233.224,443,tls,ws,44.88062858581543,0.0,FAILED,Latency test failed
1956,69.63.213.250,443,tls,ws,44.89588737487793,0.0,FAILED,Latency test failed
1957,64.186.232.121,443,tls,ws,44.90995407104492,0.0,FAILED,Latency test failed
1958,64.186.225.11,443,tls,ws,44.92640495300293,0.0,FAILED,Latency test failed
1959,136.175.179.113,8443,tls,ws,44.931888580322266,0.0,FAILED,Latency test failed
1960,154.17.13.158,443,tls,ws,44.9373722076416,0.0,FAILED,Latency test failed
1961,69.63.212.210,443,tls,ws,44.94285583496094,0.0,FAILED,Latency test failed
1962,64.186.232.37,443,tls,ws,44.98434066772461,0.0,FAILED,Latency test failed
1963,154.26.176.148,8443,tls,ws,44.99101638793945,0.0,FAILED,Latency test failed
1964,154.17.1.231,443,tls,ws,44.99220848083496,0.0,FAILED,Latency test failed
1965,154.17.8.84,443,tls,ws,45.00555992126465,0.0,FAILED,Latency test failed
1966,69.63.211.169,443,tls,ws,45.006752014160156,0.0,FAILED,Latency test failed
1967,154.17.11.153,443,tls,ws,45.01676559448242,0.0,FAILED,Latency test failed
1968,64.186.225.82,443,tls,ws,45.03035545349121,0.0,FAILED,Latency test failed
1969,154.21.94.7,443,tls,ws,45.047760009765625,0.0,FAILED,Latency test failed
1970,64.186.231.175,443,tls,ws,45.04799842834473,0.0,FAILED,Latency test failed
1971,154.17.4.26,443,tls,ws,45.04823684692383,0.0,FAILED,Latency test failed
1972,154.21.82.135,443,tls,ws,45.073747634887695,0.0,FAILED,Latency test failed
1973,64.186.227.87,443,tls,ws,45.08018493652344,0.0,FAILED,Latency test failed
1974,64.186.248.118,443,tls,ws,45.09568214416504,0.0,FAILED,Latency test failed
1975,154.17.9.145,443,tls,ws,45.10378837585449,0.0,FAILED,Latency test failed
1976,64.186.228.41,443,tls,ws,45.117855072021484,0.0,FAILED,Latency test failed
1977,154.17.13.184,443,tls,ws,45.13096809387207,0.0,FAILED,Latency test failed
1978,154.26.183.243,443,tls,ws,45.14050483703613,0.0,FAILED,Latency test failed
1979,69.63.223.47,443,tls,ws,45.20869255065918,0.0,FAILED,Latency test failed
1980,154.26.187.44,8443,tls,ws,45.22204399108887,0.0,FAILED,Latency test failed
1981,136.175.179.113,8443,tls,ws,45.27163505554199,0.0,FAILED,Latency test failed
1982,64.186.239.202,443,tls,ws,45.351505279541016,0.0,FAILED,Latency test failed
1983,154.17.22.175,443,tls,ws,45.41611671447754,0.0,FAILED,Latency test failed
1984,5.181.171.2,443,reality,tcp,45.65930366516113,0.0,FAILED,Latency test failed
1985,154.17.25.156,8443,tls,ws,45.77517509460449,0.0,FAILED,Latency test failed
1986,69.63.223.42,443,tls,ws,46.14830017089844,0.0,FAILED,Latency test failed
1987,154.26.189.70,443,tls,ws,47.69587516784668,0.0,FAILED,Latency test failed
1988,154.17.26.148,443,tls,ws,47.82915115356445,0.0,FAILED,Latency test failed
1989,ipw.gfdv54cvghhgfhgj-njhgj64.info,443,tls,ws,49.150943756103516,0.0,FAILED,Latency test failed
1990,69.63.222.124,443,tls,ws,49.23272132873535,0.0,FAILED,Latency test failed
1991,67.102.180.16,443,reality,tcp,49.82399940490723,0.0,FAILED,Latency test failed
1992,67.102.180.16,443,reality,tcp,50.031185150146484,0.0,FAILED,Latency test failed
1993,104.198.14.52,443,none,tcp,50.24409294128418,0.0,FAILED,Latency test failed
1994,15.204.97.219,23576,reality,tcp,50.26102066040039,0.0,FAILED,Latency test failed
1995,47.77.214.201,10035,none,tcp,50.28200149536133,0.0,FAILED,Latency test failed
1996,47.77.214.201,10035,none,tcp,50.34804344177246,0.0,FAILED,Latency test failed
1997,47.77.214.201,10035,none,tcp,50.72808265686035,0.0,FAILED,Latency test failed
1998,132.226.85.167,443,reality,tcp,50.73285102844238,0.0,FAILED,Latency test failed
1999,acha.claudify.org,443,tls,ws,50.897836685180664,0.0,FAILED,Latency test failed
2000,15.204.97.198,23576,reality,tcp,51.33509635925293,0.0,FAILED,Latency test failed
2001,23.158.136.33,443,reality,xhttp,51.47576332092285,0.0,FAILED,Latency test failed
2002,15.204.97.195,23576,reality,tcp,52.83021926879883,0.0,FAILED,Latency test failed
2003,15.204.97.214,23576,reality,tcp,52.92797088623047,0.0,FAILED,Latency test failed
2004,15.204.97.197,23576,reality,tcp,53.208351135253906,0.0,FAILED,Latency test failed
2005,15.204.97.206,23576,reality,tcp,53.28369140625,0.0,FAILED,Latency test failed
2006,15.204.97.216,23576,reality,tcp,53.31754684448242,0.0,FAILED,Latency test failed
2007,156.238.254.5,23100,reality,tcp,58.96592140197754,0.0,FAILED,Latency test failed
2008,54.184.242.113,58578,reality,tcp,64.36491012573242,0.0,FAILED,Latency test failed
2009,156.238.254.5,23100,reality,tcp,65.63973426818848,0.0,FAILED,Latency test failed
2010,156.238.254.5,23100,reality,tcp,66.71261787414551,0.0,FAILED,Latency test failed
2011,154.12.38.221,443,reality,xhttp,70.53494453430176,0.0,FAILED,Latency test failed
2012,148.223.138.11,443,tls,ws,75.54101943969727,0.0,FAILED,Latency test failed
2013,31.76.39.21,443,reality,xhttp,90.5156135559082,0.0,FAILED,Latency test failed
2014,31.76.39.21,443,reality,xhttp,90.68751335144043,0.0,FAILED,Latency test failed
2015,85.159.229.189,443,reality,tcp,90.98076820373535,0.0,FAILED,Latency test failed
2016,18.200.101.228,443,none,tcp,92.14067459106445,0.0,FAILED,Latency test failed
2017,57.128.174.124,8443,tls,tcp,93.02020072937012,0.0,FAILED,Latency test failed
2018,45.86.159.171,7443,reality,tcp,93.03402900695801,0.0,FAILED,Latency test failed
2019,45.86.159.171,7443,reality,tcp,93.06907653808594,0.0,FAILED,Latency test failed
2020,45.86.159.171,7443,reality,tcp,94.14815902709961,0.0,FAILED,Latency test failed
2021,85.159.229.77,443,reality,tcp,95.4139232635498,0.0,FAILED,Latency test failed
2022,85.159.229.77,443,reality,tcp,95.77322006225586,0.0,FAILED,Latency test failed
2023,147.90.250.39,443,reality,tcp,95.80278396606445,0.0,FAILED,Latency test failed
2024,77.74.123.168,8443,tls,tcp,95.9625244140625,0.0,FAILED,Latency test failed
2025,147.90.250.39,443,reality,tcp,95.98803520202637,0.0,FAILED,Latency test failed
2026,85.159.229.77,443,reality,tcp,96.22406959533691,0.0,FAILED,Latency test failed
2027,85.159.229.189,443,reality,tcp,96.26960754394531,0.0,FAILED,Latency test failed
2028,20.103.221.187,443,tls,ws,96.4040756225586,0.0,FAILED,Latency test failed
2029,85.159.229.189,443,reality,tcp,96.73142433166504,0.0,FAILED,Latency test failed
2030,46.229.243.69,8443,tls,tcp,98.13833236694336,0.0,FAILED,Latency test failed
2031,92.114.107.7,13278,reality,grpc,98.16551208496094,0.0,FAILED,Latency test failed
2032,192.142.53.38,37321,none,grpc,98.27351570129395,0.0,FAILED,Latency test failed
2033,92.114.107.7,13278,reality,grpc,98.28996658325195,0.0,FAILED,Latency test failed
2034,147.90.250.39,443,reality,tcp,98.30069541931152,0.0,FAILED,Latency test failed
2035,194.127.179.220,443,reality,tcp,98.62732887268066,0.0,FAILED,Latency test failed
2036,77.74.123.165,8443,tls,tcp,98.6483097076416,0.0,FAILED,Latency test failed
2037,92.114.107.7,13278,reality,grpc,98.77347946166992,0.0,FAILED,Latency test failed
2038,185.246.155.198,443,tls,ws,98.81925582885742,0.0,FAILED,Latency test failed
2039,51.158.206.103,23576,reality,tcp,99.25246238708496,0.0,FAILED,Latency test failed
2040,93.113.171.95,443,tls,ws,99.37739372253418,0.0,FAILED,Latency test failed
2041,185.143.235.212,2095,none,ws,99.48348999023438,0.0,FAILED,Latency test failed
2042,95.179.138.190,443,none,tcp,99.58958625793457,0.0,FAILED,Latency test failed
2043,46.229.243.137,8443,tls,tcp,99.59769248962402,0.0,FAILED,Latency test failed
2044,185.186.244.184,81,tls,ws,99.68948364257812,0.0,FAILED,Latency test failed
2045,31.76.38.86,7443,reality,tcp,99.69830513000488,0.0,FAILED,Latency test failed
2046,158.101.214.54,443,tls,ws,99.80964660644531,0.0,FAILED,Latency test failed
2047,141.98.6.113,603,reality,grpc,99.85184669494629,0.0,FAILED,Latency test failed
2048,51.158.206.12,23576,reality,tcp,99.96914863586426,0.0,FAILED,Latency test failed
2049,51.158.206.93,23576,reality,tcp,100.06880760192871,0.0,FAILED,Latency test failed
2050,212.192.20.65,2053,tls,ws,100.12221336364746,0.0,FAILED,Latency test failed
2051,194.127.178.180,443,reality,tcp,100.25620460510254,0.0,FAILED,Latency test failed
2052,185.143.235.212,2052,none,ws,100.48770904541016,0.0,FAILED,Latency test failed
2053,46.229.243.132,8443,tls,tcp,100.68869590759277,0.0,FAILED,Latency test failed
2054,185.143.233.120,2086,none,tcp,101.10592842102051,0.0,FAILED,Latency test failed
2055,46.175.150.23,443,reality,tcp,101.40562057495117,0.0,FAILED,Latency test failed
